image_name;tags
train_dehazed_27999;artisinal_mine clear primary water
train_dehazed_28000;agriculture partly_cloudy primary
train_dehazed_28001;clear primary
train_dehazed_28002;agriculture cultivation partly_cloudy primary road
train_dehazed_28003;clear primary
train_dehazed_28004;clear primary
train_dehazed_28005;haze primary
train_dehazed_28006;clear primary
train_dehazed_28007;clear water
train_dehazed_28008;clear primary
train_dehazed_28009;clear primary
train_dehazed_28010;clear primary
train_dehazed_28011;agriculture haze primary
train_dehazed_28012;agriculture clear primary
train_dehazed_28013;agriculture haze primary
train_dehazed_28014;clear cultivation primary water
train_dehazed_28015;clear primary
train_dehazed_28016;agriculture clear cultivation primary
train_dehazed_28017;clear primary
train_dehazed_28018;partly_cloudy primary
train_dehazed_28019;artisinal_mine clear primary road water
train_dehazed_28020;agriculture clear cultivation primary water
train_dehazed_28021;agriculture clear habitation primary road water
train_dehazed_28022;agriculture clear primary
train_dehazed_28023;clear primary
train_dehazed_28024;agriculture clear primary
train_dehazed_28025;clear primary water
train_dehazed_28026;clear primary
train_dehazed_28027;partly_cloudy primary
train_dehazed_28028;clear primary
train_dehazed_28029;haze primary
train_dehazed_28030;cultivation haze primary
train_dehazed_28031;agriculture partly_cloudy primary
train_dehazed_28032;clear primary water
train_dehazed_28033;clear primary
train_dehazed_28034;agriculture clear primary
train_dehazed_28035;partly_cloudy primary road
train_dehazed_28036;clear primary
train_dehazed_28037;clear primary
train_dehazed_28038;clear primary road
train_dehazed_28039;partly_cloudy primary water
train_dehazed_28040;agriculture clear habitation primary road
train_dehazed_28041;clear primary
train_dehazed_28042;agriculture partly_cloudy primary water
train_dehazed_28043;agriculture clear primary
train_dehazed_28044;agriculture clear cultivation habitation primary road
train_dehazed_28045;clear primary
train_dehazed_28046;clear primary
train_dehazed_28047;agriculture partly_cloudy primary road
train_dehazed_28048;clear primary
train_dehazed_28049;partly_cloudy primary
train_dehazed_28050;haze primary
train_dehazed_28051;clear primary
train_dehazed_28052;clear primary
train_dehazed_28053;clear primary
train_dehazed_28054;clear primary water
train_dehazed_28055;clear primary
train_dehazed_28056;clear primary
train_dehazed_28057;cloudy
train_dehazed_28058;agriculture partly_cloudy primary
train_dehazed_28059;agriculture partly_cloudy primary road
train_dehazed_28060;bare_ground clear cultivation habitation primary water
train_dehazed_28061;cloudy
train_dehazed_28062;agriculture cultivation partly_cloudy primary road
train_dehazed_28063;agriculture clear primary
train_dehazed_28064;agriculture clear primary road
train_dehazed_28065;clear primary water
train_dehazed_28066;agriculture habitation partly_cloudy primary road
train_dehazed_28067;clear primary
train_dehazed_28068;agriculture clear primary
train_dehazed_28069;agriculture clear primary
train_dehazed_28070;agriculture clear primary road water
train_dehazed_28071;partly_cloudy primary
train_dehazed_28072;cloudy
train_dehazed_28073;clear primary
train_dehazed_28074;agriculture cultivation partly_cloudy primary
train_dehazed_28075;agriculture clear primary road
train_dehazed_28076;agriculture clear cultivation primary road water
train_dehazed_28077;clear water
train_dehazed_28078;agriculture clear habitation primary road
train_dehazed_28079;agriculture clear primary
train_dehazed_28080;clear primary
train_dehazed_28081;partly_cloudy primary
train_dehazed_28082;clear primary
train_dehazed_28083;clear habitation primary road water
train_dehazed_28084;agriculture cultivation haze primary road
train_dehazed_28085;clear primary
train_dehazed_28086;agriculture clear primary
train_dehazed_28087;clear primary
train_dehazed_28088;clear primary
train_dehazed_28089;cloudy
train_dehazed_28090;clear primary
train_dehazed_28091;agriculture habitation partly_cloudy primary road water
train_dehazed_28092;clear primary
train_dehazed_28093;agriculture clear primary
train_dehazed_28094;clear primary road water
train_dehazed_28095;agriculture clear cultivation primary road water
train_dehazed_28096;agriculture partly_cloudy primary
train_dehazed_28097;partly_cloudy primary water
train_dehazed_28098;clear primary
train_dehazed_28099;clear primary
train_dehazed_28100;partly_cloudy primary
train_dehazed_28101;cloudy
train_dehazed_28102;agriculture clear habitation road
train_dehazed_28103;clear primary
train_dehazed_28104;clear primary
train_dehazed_28105;agriculture clear cultivation habitation primary road
train_dehazed_28106;partly_cloudy primary
train_dehazed_28107;haze primary road water
train_dehazed_28108;agriculture partly_cloudy primary
train_dehazed_28109;clear primary selective_logging
train_dehazed_28110;partly_cloudy primary water
train_dehazed_28111;agriculture clear primary
train_dehazed_28112;agriculture clear primary
train_dehazed_28113;agriculture clear primary
train_dehazed_28114;partly_cloudy primary water
train_dehazed_28115;agriculture clear primary road water
train_dehazed_28116;clear primary
train_dehazed_28117;clear primary
train_dehazed_28118;agriculture clear cultivation primary water
train_dehazed_28119;partly_cloudy primary
train_dehazed_28120;clear primary
train_dehazed_28121;clear primary
train_dehazed_28122;agriculture partly_cloudy primary road
train_dehazed_28123;agriculture clear cultivation primary water
train_dehazed_28124;clear primary
train_dehazed_28125;clear primary water
train_dehazed_28126;agriculture haze primary road water
train_dehazed_28127;clear primary
train_dehazed_28128;partly_cloudy primary
train_dehazed_28129;clear primary
train_dehazed_28130;clear primary
train_dehazed_28131;partly_cloudy primary
train_dehazed_28132;clear primary water
train_dehazed_28133;partly_cloudy primary
train_dehazed_28134;agriculture clear primary water
train_dehazed_28135;partly_cloudy primary
train_dehazed_28136;agriculture clear habitation primary road
train_dehazed_28137;clear primary
train_dehazed_28138;clear primary
train_dehazed_28139;agriculture partly_cloudy primary road
train_dehazed_28140;agriculture clear habitation primary road
train_dehazed_28141;clear primary road water
train_dehazed_28142;agriculture clear cultivation primary
train_dehazed_28143;agriculture clear primary
train_dehazed_28144;clear habitation primary road water
train_dehazed_28145;partly_cloudy primary
train_dehazed_28146;clear primary
train_dehazed_28147;clear primary road water
train_dehazed_28148;partly_cloudy primary water
train_dehazed_28149;agriculture partly_cloudy primary road
train_dehazed_28150;agriculture partly_cloudy primary road
train_dehazed_28151;clear habitation primary road water
train_dehazed_28152;clear primary water
train_dehazed_28153;clear primary road water
train_dehazed_28154;clear primary
train_dehazed_28155;agriculture habitation haze primary road
train_dehazed_28156;artisinal_mine clear primary road water
train_dehazed_28157;clear cultivation primary
train_dehazed_28158;clear primary
train_dehazed_28159;clear primary
train_dehazed_28160;clear primary
train_dehazed_28161;clear primary
train_dehazed_28162;clear primary
train_dehazed_28163;clear primary
train_dehazed_28164;agriculture clear primary road
train_dehazed_28165;agriculture cultivation partly_cloudy primary road
train_dehazed_28166;clear primary
train_dehazed_28167;clear primary
train_dehazed_28168;clear cultivation habitation primary water
train_dehazed_28169;agriculture clear primary water
train_dehazed_28170;agriculture habitation partly_cloudy primary road
train_dehazed_28171;clear primary
train_dehazed_28172;partly_cloudy primary water
train_dehazed_28173;clear primary
train_dehazed_28174;agriculture clear habitation primary road
train_dehazed_28175;partly_cloudy primary
train_dehazed_28176;agriculture partly_cloudy primary
train_dehazed_28177;clear primary
train_dehazed_28178;partly_cloudy primary water
train_dehazed_28179;clear primary
train_dehazed_28180;clear habitation primary road water
train_dehazed_28181;agriculture clear habitation primary road
train_dehazed_28182;cloudy
train_dehazed_28183;clear primary
train_dehazed_28184;clear water
train_dehazed_28185;clear primary
train_dehazed_28186;clear primary
train_dehazed_28187;clear primary
train_dehazed_28188;clear primary
train_dehazed_28189;clear primary
train_dehazed_28190;agriculture clear cultivation primary
train_dehazed_28191;agriculture clear primary road water
train_dehazed_28192;clear primary
train_dehazed_28193;clear habitation road
train_dehazed_28194;agriculture clear primary road
train_dehazed_28195;clear primary
train_dehazed_28196;agriculture clear habitation primary
train_dehazed_28197;cloudy
train_dehazed_28198;clear primary
train_dehazed_28199;cultivation haze primary
train_dehazed_28200;agriculture cultivation partly_cloudy primary water
train_dehazed_28201;partly_cloudy primary
train_dehazed_28202;clear primary
train_dehazed_28203;clear primary
train_dehazed_28204;haze primary water
train_dehazed_28205;clear primary
train_dehazed_28206;clear primary
train_dehazed_28207;clear primary
train_dehazed_28208;partly_cloudy primary
train_dehazed_28209;clear primary
train_dehazed_28210;partly_cloudy primary water
train_dehazed_28211;clear primary
train_dehazed_28212;partly_cloudy primary
train_dehazed_28213;agriculture haze primary
train_dehazed_28214;clear primary
train_dehazed_28215;cloudy
train_dehazed_28216;haze primary
train_dehazed_28217;clear primary water
train_dehazed_28218;agriculture clear primary
train_dehazed_28219;agriculture clear primary road
train_dehazed_28220;haze primary
train_dehazed_28221;blooming clear primary
train_dehazed_28222;partly_cloudy primary
train_dehazed_28223;agriculture clear
train_dehazed_28224;agriculture clear habitation primary road
train_dehazed_28225;partly_cloudy primary
train_dehazed_28226;agriculture partly_cloudy primary
train_dehazed_28227;agriculture clear primary road
train_dehazed_28228;clear primary
train_dehazed_28229;partly_cloudy primary water
train_dehazed_28230;clear primary
train_dehazed_28231;agriculture clear habitation primary road
train_dehazed_28232;clear primary
train_dehazed_28233;clear cultivation primary
train_dehazed_28234;clear primary
train_dehazed_28235;agriculture clear primary road
train_dehazed_28236;agriculture clear primary
train_dehazed_28237;clear primary
train_dehazed_28238;clear primary
train_dehazed_28239;clear cultivation primary
train_dehazed_28240;clear primary
train_dehazed_28241;clear primary
train_dehazed_28242;cloudy
train_dehazed_28243;partly_cloudy primary water
train_dehazed_28244;cloudy
train_dehazed_28245;clear primary water
train_dehazed_28246;partly_cloudy primary
train_dehazed_28247;partly_cloudy primary
train_dehazed_28248;agriculture partly_cloudy primary water
train_dehazed_28249;cultivation partly_cloudy primary slash_burn
train_dehazed_28250;clear primary
train_dehazed_28251;agriculture habitation partly_cloudy primary road
train_dehazed_28252;agriculture partly_cloudy primary road
train_dehazed_28253;agriculture clear primary road
train_dehazed_28254;clear primary
train_dehazed_28255;bare_ground clear habitation primary road
train_dehazed_28256;clear primary water
train_dehazed_28257;partly_cloudy primary
train_dehazed_28258;clear primary
train_dehazed_28259;clear primary
train_dehazed_28260;agriculture clear primary
train_dehazed_28261;clear primary water
train_dehazed_28262;haze primary water
train_dehazed_28263;clear primary
train_dehazed_28264;agriculture bare_ground partly_cloudy primary
train_dehazed_28265;clear primary
train_dehazed_28266;agriculture clear cultivation habitation primary road
train_dehazed_28267;clear primary
train_dehazed_28268;blooming clear primary
train_dehazed_28269;clear primary
train_dehazed_28270;agriculture clear primary road
train_dehazed_28271;clear primary water
train_dehazed_28272;cloudy
train_dehazed_28273;agriculture bare_ground clear habitation primary road water
train_dehazed_28274;agriculture clear primary road water
train_dehazed_28275;agriculture haze primary road
train_dehazed_28276;agriculture clear habitation primary
train_dehazed_28277;clear cultivation habitation primary road water
train_dehazed_28278;clear primary
train_dehazed_28279;clear primary
train_dehazed_28280;agriculture clear primary road
train_dehazed_28281;partly_cloudy primary water
train_dehazed_28282;clear primary water
train_dehazed_28283;clear primary
train_dehazed_28284;cloudy
train_dehazed_28285;clear primary
train_dehazed_28286;agriculture habitation haze primary road
train_dehazed_28287;agriculture clear primary road
train_dehazed_28288;agriculture partly_cloudy primary water
train_dehazed_28289;agriculture habitation partly_cloudy primary road
train_dehazed_28290;partly_cloudy primary water
train_dehazed_28291;clear primary
train_dehazed_28292;cloudy
train_dehazed_28293;partly_cloudy primary
train_dehazed_28294;clear conventional_mine habitation primary road
train_dehazed_28295;haze primary water
train_dehazed_28296;haze primary
train_dehazed_28297;artisinal_mine clear habitation primary road water
train_dehazed_28298;clear primary
train_dehazed_28299;clear primary water
train_dehazed_28300;clear cultivation primary slash_burn
train_dehazed_28301;clear primary
train_dehazed_28302;agriculture clear cultivation primary
train_dehazed_28303;haze primary
train_dehazed_28304;agriculture clear primary road
train_dehazed_28305;clear primary
train_dehazed_28306;clear habitation primary road
train_dehazed_28307;agriculture clear habitation primary
train_dehazed_28308;agriculture clear primary
train_dehazed_28309;cloudy
train_dehazed_28310;clear primary water
train_dehazed_28311;cultivation haze primary water
train_dehazed_28312;partly_cloudy primary
train_dehazed_28313;clear primary
train_dehazed_28314;clear cultivation primary water
train_dehazed_28315;clear primary road
train_dehazed_28316;agriculture habitation partly_cloudy primary road
train_dehazed_28317;clear primary
train_dehazed_28318;cloudy
train_dehazed_28319;partly_cloudy primary
train_dehazed_28320;clear primary
train_dehazed_28321;agriculture clear habitation primary water
train_dehazed_28322;clear primary
train_dehazed_28323;partly_cloudy primary
train_dehazed_28324;bare_ground clear primary
train_dehazed_28325;agriculture partly_cloudy primary
train_dehazed_28326;agriculture clear habitation primary road
train_dehazed_28327;agriculture clear habitation primary water
train_dehazed_28328;agriculture clear habitation primary road
train_dehazed_28329;cloudy
train_dehazed_28330;agriculture clear primary road
train_dehazed_28331;clear primary
train_dehazed_28332;agriculture clear primary
train_dehazed_28333;bare_ground clear primary
train_dehazed_28334;clear primary
train_dehazed_28335;agriculture partly_cloudy primary water
train_dehazed_28336;haze primary
train_dehazed_28337;clear primary
train_dehazed_28338;partly_cloudy primary
train_dehazed_28339;clear primary
train_dehazed_28340;clear primary water
train_dehazed_28341;agriculture clear primary
train_dehazed_28342;partly_cloudy primary
train_dehazed_28343;partly_cloudy primary
train_dehazed_28344;clear primary water
train_dehazed_28345;clear primary road
train_dehazed_28346;clear water
train_dehazed_28347;agriculture clear primary water
train_dehazed_28348;clear primary
train_dehazed_28349;clear primary
train_dehazed_28350;agriculture clear cultivation primary road
train_dehazed_28351;cloudy
train_dehazed_28352;clear primary
train_dehazed_28353;clear primary
train_dehazed_28354;clear primary
train_dehazed_28355;clear primary
train_dehazed_28356;clear primary
train_dehazed_28357;partly_cloudy primary
train_dehazed_28358;clear primary
train_dehazed_28359;clear primary
train_dehazed_28360;partly_cloudy primary
train_dehazed_28361;clear primary
train_dehazed_28362;partly_cloudy primary
train_dehazed_28363;agriculture clear cultivation primary
train_dehazed_28364;partly_cloudy primary
train_dehazed_28365;clear primary
train_dehazed_28366;clear primary
train_dehazed_28367;clear primary
train_dehazed_28368;agriculture clear primary road
train_dehazed_28369;clear primary
train_dehazed_28370;agriculture clear primary water
train_dehazed_28371;agriculture clear habitation primary
train_dehazed_28372;partly_cloudy primary
train_dehazed_28373;agriculture partly_cloudy primary
train_dehazed_28374;haze primary
train_dehazed_28375;clear primary
train_dehazed_28376;partly_cloudy primary
train_dehazed_28377;partly_cloudy primary
train_dehazed_28378;clear primary
train_dehazed_28379;clear primary
train_dehazed_28380;clear primary blooming
train_dehazed_28381;clear primary
train_dehazed_28382;clear primary
train_dehazed_28383;partly_cloudy primary
train_dehazed_28384;clear primary
train_dehazed_28385;clear primary
train_dehazed_28386;bare_ground clear road
train_dehazed_28387;agriculture clear cultivation road
train_dehazed_28388;agriculture clear primary
train_dehazed_28389;clear primary
train_dehazed_28390;clear primary water
train_dehazed_28391;partly_cloudy primary
train_dehazed_28392;agriculture clear cultivation primary
train_dehazed_28393;agriculture partly_cloudy primary road
train_dehazed_28394;partly_cloudy primary
train_dehazed_28395;partly_cloudy primary
train_dehazed_28396;partly_cloudy primary
train_dehazed_28397;agriculture clear cultivation primary road
train_dehazed_28398;clear primary
train_dehazed_28399;partly_cloudy primary
train_dehazed_28400;partly_cloudy primary water
train_dehazed_28401;partly_cloudy primary
train_dehazed_28402;agriculture clear road
train_dehazed_28403;clear primary
train_dehazed_28404;partly_cloudy primary
train_dehazed_28405;clear primary
train_dehazed_28406;cloudy
train_dehazed_28407;clear primary
train_dehazed_28408;blooming clear primary
train_dehazed_28409;clear primary
train_dehazed_28410;clear primary
train_dehazed_28411;bare_ground haze
train_dehazed_28412;agriculture clear primary road
train_dehazed_28413;agriculture clear primary road
train_dehazed_28414;haze primary
train_dehazed_28415;clear habitation primary road water
train_dehazed_28416;clear primary
train_dehazed_28417;clear primary
train_dehazed_28418;clear primary road selective_logging
train_dehazed_28419;partly_cloudy primary water
train_dehazed_28420;clear primary
train_dehazed_28421;agriculture clear primary
train_dehazed_28422;clear cultivation primary
train_dehazed_28423;partly_cloudy primary
train_dehazed_28424;clear primary
train_dehazed_28425;clear primary
train_dehazed_28426;clear primary
train_dehazed_28427;agriculture partly_cloudy primary road
train_dehazed_28428;agriculture clear primary
train_dehazed_28429;clear water
train_dehazed_28430;agriculture clear cultivation primary road
train_dehazed_28431;agriculture partly_cloudy primary road water
train_dehazed_28432;cloudy
train_dehazed_28433;partly_cloudy primary
train_dehazed_28434;clear cultivation primary
train_dehazed_28435;clear primary water
train_dehazed_28436;clear primary
train_dehazed_28437;clear primary
train_dehazed_28438;partly_cloudy primary
train_dehazed_28439;partly_cloudy primary water
train_dehazed_28440;agriculture clear primary road
train_dehazed_28441;clear primary
train_dehazed_28442;clear primary
train_dehazed_28443;agriculture partly_cloudy primary road
train_dehazed_28444;cloudy
train_dehazed_28445;agriculture clear primary road water
train_dehazed_28446;clear habitation primary water
train_dehazed_28447;agriculture clear primary
train_dehazed_28448;agriculture clear primary road
train_dehazed_28449;clear primary water
train_dehazed_28450;clear primary
train_dehazed_28451;agriculture clear primary road
train_dehazed_28452;clear primary
train_dehazed_28453;clear primary
train_dehazed_28454;cloudy
train_dehazed_28455;partly_cloudy primary
train_dehazed_28456;clear primary selective_logging
train_dehazed_28457;clear primary
train_dehazed_28458;agriculture clear primary
train_dehazed_28459;clear primary
train_dehazed_28460;agriculture cultivation haze primary water
train_dehazed_28461;agriculture clear primary road
train_dehazed_28462;clear primary
train_dehazed_28463;cloudy
train_dehazed_28464;clear primary
train_dehazed_28465;clear primary
train_dehazed_28466;partly_cloudy primary
train_dehazed_28467;agriculture clear cultivation habitation primary
train_dehazed_28468;partly_cloudy primary water
train_dehazed_28469;clear primary road water
train_dehazed_28470;clear primary
train_dehazed_28471;haze primary
train_dehazed_28472;clear primary
train_dehazed_28473;agriculture bare_ground clear primary
train_dehazed_28474;clear water
train_dehazed_28475;partly_cloudy primary
train_dehazed_28476;agriculture clear habitation primary road
train_dehazed_28477;partly_cloudy primary road
train_dehazed_28478;clear habitation primary road
train_dehazed_28479;clear primary
train_dehazed_28480;haze primary water
train_dehazed_28481;agriculture habitation partly_cloudy primary road
train_dehazed_28482;partly_cloudy primary
train_dehazed_28483;agriculture clear primary water
train_dehazed_28484;partly_cloudy primary
train_dehazed_28485;cloudy
train_dehazed_28486;partly_cloudy primary
train_dehazed_28487;clear cultivation primary
train_dehazed_28488;cloudy
train_dehazed_28489;clear primary road water
train_dehazed_28490;clear primary
train_dehazed_28491;agriculture habitation haze primary road
train_dehazed_28492;agriculture clear primary
train_dehazed_28493;clear primary
train_dehazed_28494;clear water
train_dehazed_28495;agriculture clear primary water
train_dehazed_28496;clear primary
train_dehazed_28497;clear primary
train_dehazed_28498;clear water
train_dehazed_28499;agriculture clear habitation primary road
train_dehazed_28500;clear cultivation primary road selective_logging
train_dehazed_28501;partly_cloudy primary
train_dehazed_28502;partly_cloudy primary
train_dehazed_28503;agriculture clear cultivation primary
train_dehazed_28504;clear primary
train_dehazed_28505;agriculture clear primary
train_dehazed_28506;clear primary
train_dehazed_28507;bare_ground clear primary road
train_dehazed_28508;clear primary
train_dehazed_28509;artisinal_mine clear primary water
train_dehazed_28510;agriculture clear habitation primary road water
train_dehazed_28511;cloudy
train_dehazed_28512;agriculture clear habitation primary road
train_dehazed_28513;clear primary
train_dehazed_28514;clear primary
train_dehazed_28515;clear primary
train_dehazed_28516;clear primary
train_dehazed_28517;clear primary
train_dehazed_28518;cloudy
train_dehazed_28519;agriculture partly_cloudy primary
train_dehazed_28520;partly_cloudy primary
train_dehazed_28521;partly_cloudy primary
train_dehazed_28522;cloudy
train_dehazed_28523;agriculture clear water
train_dehazed_28524;clear primary
train_dehazed_28525;agriculture clear primary road water
train_dehazed_28526;clear primary
train_dehazed_28527;clear primary road water
train_dehazed_28528;partly_cloudy primary
train_dehazed_28529;clear primary water
train_dehazed_28530;clear habitation primary water
train_dehazed_28531;agriculture cultivation partly_cloudy primary road
train_dehazed_28532;clear primary
train_dehazed_28533;partly_cloudy primary
train_dehazed_28534;cloudy
train_dehazed_28535;clear primary
train_dehazed_28536;clear primary
train_dehazed_28537;cloudy
train_dehazed_28538;agriculture clear primary
train_dehazed_28539;clear primary
train_dehazed_28540;clear primary
train_dehazed_28541;agriculture cultivation partly_cloudy primary road selective_logging
train_dehazed_28542;agriculture clear primary road
train_dehazed_28543;agriculture clear primary road water
train_dehazed_28544;clear primary
train_dehazed_28545;clear cultivation primary water
train_dehazed_28546;haze primary water
train_dehazed_28547;partly_cloudy primary
train_dehazed_28548;agriculture clear primary road
train_dehazed_28549;partly_cloudy primary
train_dehazed_28550;agriculture clear primary road
train_dehazed_28551;agriculture clear cultivation habitation primary
train_dehazed_28552;partly_cloudy primary
train_dehazed_28553;clear primary
train_dehazed_28554;clear primary water
train_dehazed_28555;cloudy
train_dehazed_28556;partly_cloudy primary
train_dehazed_28557;clear primary selective_logging
train_dehazed_28558;clear primary
train_dehazed_28559;partly_cloudy primary
train_dehazed_28560;bare_ground clear
train_dehazed_28561;clear primary
train_dehazed_28562;agriculture partly_cloudy primary road water
train_dehazed_28563;clear primary
train_dehazed_28564;clear cultivation primary
train_dehazed_28565;clear habitation primary road
train_dehazed_28566;partly_cloudy primary
train_dehazed_28567;agriculture clear habitation primary road
train_dehazed_28568;clear primary
train_dehazed_28569;clear primary
train_dehazed_28570;agriculture cultivation partly_cloudy primary slash_burn
train_dehazed_28571;agriculture clear cultivation habitation primary road
train_dehazed_28572;agriculture clear primary road water
train_dehazed_28573;clear primary
train_dehazed_28574;agriculture clear primary
train_dehazed_28575;cloudy
train_dehazed_28576;clear primary
train_dehazed_28577;agriculture partly_cloudy primary road
train_dehazed_28578;clear primary
train_dehazed_28579;partly_cloudy primary
train_dehazed_28580;clear primary road water
train_dehazed_28581;agriculture clear habitation road
train_dehazed_28582;haze primary
train_dehazed_28583;clear primary
train_dehazed_28584;agriculture haze primary road
train_dehazed_28585;clear primary water
train_dehazed_28586;haze primary
train_dehazed_28587;agriculture clear cultivation primary
train_dehazed_28588;clear primary
train_dehazed_28589;clear cultivation habitation primary road water
train_dehazed_28590;haze primary
train_dehazed_28591;clear primary
train_dehazed_28592;agriculture clear primary water
train_dehazed_28593;clear primary
train_dehazed_28594;clear primary
train_dehazed_28595;clear primary water
train_dehazed_28596;clear primary
train_dehazed_28597;clear primary
train_dehazed_28598;clear primary
train_dehazed_28599;agriculture partly_cloudy primary road
train_dehazed_28600;clear primary
train_dehazed_28601;agriculture cultivation partly_cloudy primary
train_dehazed_28602;partly_cloudy primary
train_dehazed_28603;clear primary
train_dehazed_28604;haze primary
train_dehazed_28605;clear primary
train_dehazed_28606;clear primary
train_dehazed_28607;agriculture clear cultivation primary
train_dehazed_28608;partly_cloudy primary
train_dehazed_28609;haze primary water
train_dehazed_28610;haze primary
train_dehazed_28611;clear primary road selective_logging
train_dehazed_28612;clear primary
train_dehazed_28613;partly_cloudy primary
train_dehazed_28614;clear primary
train_dehazed_28615;clear primary
train_dehazed_28616;clear primary
train_dehazed_28617;clear cultivation primary
train_dehazed_28618;partly_cloudy primary
train_dehazed_28619;agriculture clear primary road
train_dehazed_28620;agriculture clear primary
train_dehazed_28621;agriculture partly_cloudy primary road
train_dehazed_28622;agriculture clear primary water conventional_mine
train_dehazed_28623;clear primary
train_dehazed_28624;clear cultivation habitation primary road
train_dehazed_28625;agriculture cultivation habitation partly_cloudy primary road
train_dehazed_28626;partly_cloudy primary water
train_dehazed_28627;clear primary water
train_dehazed_28628;agriculture habitation partly_cloudy primary road
train_dehazed_28629;agriculture clear cultivation primary
train_dehazed_28630;clear primary water
train_dehazed_28631;clear primary
train_dehazed_28632;haze primary
train_dehazed_28633;clear primary
train_dehazed_28634;clear primary water
train_dehazed_28635;haze primary
train_dehazed_28636;cloudy
train_dehazed_28637;partly_cloudy primary
train_dehazed_28638;clear habitation primary road water
train_dehazed_28639;clear primary
train_dehazed_28640;haze primary
train_dehazed_28641;agriculture bare_ground clear habitation primary road
train_dehazed_28642;agriculture clear cultivation habitation primary road
train_dehazed_28643;clear primary road water
train_dehazed_28644;clear primary
train_dehazed_28645;clear cultivation primary
train_dehazed_28646;agriculture clear cultivation habitation primary road
train_dehazed_28647;agriculture clear primary
train_dehazed_28648;clear primary
train_dehazed_28649;agriculture clear primary road
train_dehazed_28650;clear primary
train_dehazed_28651;haze primary
train_dehazed_28652;partly_cloudy primary
train_dehazed_28653;agriculture clear primary road water
train_dehazed_28654;clear primary
train_dehazed_28655;clear primary
train_dehazed_28656;partly_cloudy primary
train_dehazed_28657;cloudy
train_dehazed_28658;agriculture clear primary
train_dehazed_28659;partly_cloudy primary
train_dehazed_28660;haze primary
train_dehazed_28661;haze primary
train_dehazed_28662;partly_cloudy primary
train_dehazed_28663;agriculture blooming clear cultivation primary
train_dehazed_28664;agriculture clear primary road water
train_dehazed_28665;agriculture clear primary water
train_dehazed_28666;agriculture clear habitation primary road
train_dehazed_28667;clear primary water
train_dehazed_28668;clear primary
train_dehazed_28669;clear cultivation primary
train_dehazed_28670;clear primary
train_dehazed_28671;clear primary
train_dehazed_28672;agriculture cultivation partly_cloudy primary road
train_dehazed_28673;clear primary water
train_dehazed_28674;clear primary
train_dehazed_28675;clear primary
train_dehazed_28676;haze primary
train_dehazed_28677;clear primary
train_dehazed_28678;clear primary
train_dehazed_28679;agriculture partly_cloudy primary slash_burn
train_dehazed_28680;cloudy
train_dehazed_28681;clear primary water
train_dehazed_28682;clear primary
train_dehazed_28683;agriculture clear primary road
train_dehazed_28684;cloudy
train_dehazed_28685;clear primary
train_dehazed_28686;cloudy
train_dehazed_28687;clear primary
train_dehazed_28688;clear primary
train_dehazed_28689;partly_cloudy primary
train_dehazed_28690;cloudy
train_dehazed_28691;agriculture cultivation partly_cloudy primary road
train_dehazed_28692;clear primary
train_dehazed_28693;agriculture cultivation partly_cloudy primary
train_dehazed_28694;clear primary
train_dehazed_28695;clear water
train_dehazed_28696;cultivation partly_cloudy primary
train_dehazed_28697;agriculture clear primary road
train_dehazed_28698;haze primary
train_dehazed_28699;haze primary
train_dehazed_28700;agriculture partly_cloudy primary
train_dehazed_28701;agriculture clear habitation primary road
train_dehazed_28702;clear primary
train_dehazed_28703;clear primary
train_dehazed_28704;haze primary
train_dehazed_28705;clear primary
train_dehazed_28706;agriculture clear cultivation habitation primary road
train_dehazed_28707;clear primary
train_dehazed_28708;agriculture clear habitation primary water
train_dehazed_28709;clear primary
train_dehazed_28710;clear primary
train_dehazed_28711;clear primary
train_dehazed_28712;cultivation partly_cloudy primary
train_dehazed_28713;partly_cloudy primary water
train_dehazed_28714;agriculture clear habitation primary road
train_dehazed_28715;partly_cloudy primary
train_dehazed_28716;agriculture clear primary
train_dehazed_28717;agriculture cultivation partly_cloudy primary road
train_dehazed_28718;clear habitation road
train_dehazed_28719;clear primary
train_dehazed_28720;agriculture partly_cloudy primary road
train_dehazed_28721;clear primary
train_dehazed_28722;haze primary water
train_dehazed_28723;clear cultivation primary
train_dehazed_28724;clear primary road water
train_dehazed_28725;partly_cloudy primary
train_dehazed_28726;clear primary road water
train_dehazed_28727;agriculture clear habitation primary road
train_dehazed_28728;agriculture cultivation partly_cloudy primary
train_dehazed_28729;haze primary
train_dehazed_28730;agriculture bare_ground clear
train_dehazed_28731;agriculture partly_cloudy primary
train_dehazed_28732;agriculture clear cultivation primary selective_logging
train_dehazed_28733;partly_cloudy primary
train_dehazed_28734;agriculture clear cultivation primary
train_dehazed_28735;partly_cloudy primary
train_dehazed_28736;haze primary
train_dehazed_28737;clear primary
train_dehazed_28738;partly_cloudy primary road
train_dehazed_28739;clear primary
train_dehazed_28740;haze primary
train_dehazed_28741;clear conventional_mine habitation primary
train_dehazed_28742;partly_cloudy primary
train_dehazed_28743;cloudy
train_dehazed_28744;partly_cloudy primary water
train_dehazed_28745;clear primary
train_dehazed_28746;agriculture clear habitation primary
train_dehazed_28747;agriculture clear primary
train_dehazed_28748;partly_cloudy primary
train_dehazed_28749;agriculture clear habitation primary road
train_dehazed_28750;partly_cloudy primary
train_dehazed_28751;agriculture clear primary
train_dehazed_28752;agriculture clear primary
